review_text,label,rating,verified_purchase,product
"fabric on this cap feels sturdy and the stitching is clean, didnt expect that for the price.",positive,4,True,budget-cap
"I don't usually write reviews but this flagship cap earned one. Comfortable fit, doesn't pinch at the temples like some adjustable caps do, and after two months of wear the color is exactly as vibrant as when it arrived. Definitely recommend it.",positive,5,False,flagship-cap
"the packaging on this was better than I expected for such a cheap item, cap arrived in good shape with the brim intact. its been through the wash a handful of times over three months and hasn't lost its structure at all. really satisfied, will be ordering more colors soon.",positive,5,True,budget-cap
"this held up through a two story fall onto pavement, i couldn't believe it",positive,5,False,phone-case
"This arrived faster than the estimated delivery window and the box had a nice little insert protecting the shape of the bill, so no dents on arrival. The cotton is thick without feeling heavy on the head. Really solid buy for anyone who wants a decent cap without spending a fortune.",positive,5,True,budget-cap
"stitching feels mediocre and the whole thing feels cheap, not worth this price at all.",negative,1,True,flagship-cap
My grandmother started using this mat for her physical therapy exercises and says the cushioning has made kneeling so much more comfortable on her arthritic knees. It arrived promptly with no damage despite a fairly long shipping distance. Seeing her comfortable during her exercises has made this purchase completely worth it.,positive,4,True,yoga-mat
"The description promised shock absorption but this thing is basically a thin plastic shell with zero cushioning, my phone has more scratches now than before I put the case on.",negative,2,True,phone-case
"had this for about six months, sun exposure faded the color unevenly so now it looks blotchy across the crown. brim also lost its stiffness completely. not something I'd buy a second time.",negative,1,True,budget-cap
"It's a bit pricier than I'd normally spend on a mug but the double wall insulation genuinely works, ice still there after my whole shift, I'm just annoyed the lid isn't a lighter color so it shows tea stains so fast.",positive,3,False,travel-mug
Smelled like glue straight out of the packaging and the smell never fully left this flagship cap even after airing it out for a week. Hard pass for me going forward.,negative,1,True,flagship-cap
"cheap, thin, and the velcro strap in back barely holds after a few adjustments. mine started fraying within the first week. definitely not worth what I paid, low as it was.",negative,1,True,budget-cap
"the seal on this thing is incredible, not a single drop escapes",positive,4,True,travel-mug
Got this as a stocking stuffer for my nephew and he texted me a week later saying it already cracked at the corner. Kind of mortifying to gift something that falls apart that fast. Would not order again.,negative,2,True,phone-case
"Got this for my mother-in-law's birthday since she's always complaining about her phone screen cracking, and she called me the next week to say how much she loves the grip and the color. Arrived well before her birthday too, packed carefully with no dents in the box. Definitely doing this again for future gifts.",positive,5,True,phone-case
"this yoga mat has a texture that feels almost powdery and sheds a fine residue onto my hands during every practice, no matter how many times i've wiped it down beforehand. genuinely unpleasant to touch.",negative,2,True,yoga-mat
"I gave this as a gag gift at a work party and it actually ended up being a fitting gag because the quality is a genuine joke, thin fabric, crooked seams, a smell straight out of the bag that lingered for a week. Not recommending it even as a joke gift.",negative,2,False,budget-cap
My daughter received this cap as a birthday gift and the adjustable strap broke off completely on day three. We are extremely disappointed and will be requesting a replacement.,negative,2,True,flagship-cap
the seal shrank after a few uses and now everything leaks straight through,negative,2,True,travel-mug
"I bought a few of these budget caps to hand out as small gifts at a family reunion and everyone who got one ended up wearing it the rest of the weekend, saying the fit was comfortable and the material felt nicer than expected. Great group gift for the price.",positive,5,False,budget-cap
